sensor_id	sensor_type	location	lat	lon	timestamp	value_type	value
4853	pms5003	3628	6.559	3.386	2024-03-06T17:00:19.944085+00:00	P2	24.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:00:19.944085+00:00	P1	25.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:00:19.944085+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T17:00:33.254047+00:00	humidity	68.7
4854	DHT22	3628	6.559	3.386	2024-03-06T17:00:33.254047+00:00	temperature	34
4853	pms5003	3628	6.559	3.386	2024-03-06T17:01:27.616439+00:00	P2	22
4853	pms5003	3628	6.559	3.386	2024-03-06T17:01:27.616439+00:00	P1	24
4853	pms5003	3628	6.559	3.386	2024-03-06T17:01:27.616439+00:00	P0	16
4854	DHT22	3628	6.559	3.386	2024-03-06T17:01:40.798971+00:00	humidity	68.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:01:40.798971+00:00	temperature	33.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:02:31.676520+00:00	P2	23.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:02:31.676520+00:00	P1	26
4853	pms5003	3628	6.559	3.386	2024-03-06T17:02:31.676520+00:00	P0	16
4854	DHT22	3628	6.559	3.386	2024-03-06T17:02:45.164203+00:00	humidity	68.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:02:45.164203+00:00	temperature	33.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:03:38.234353+00:00	P2	26
4853	pms5003	3628	6.559	3.386	2024-03-06T17:03:38.234353+00:00	P1	26.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:03:38.234353+00:00	P0	17.33
4854	DHT22	3628	6.559	3.386	2024-03-06T17:03:51.430903+00:00	humidity	68.7
4854	DHT22	3628	6.559	3.386	2024-03-06T17:03:51.430903+00:00	temperature	33.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:04:42.250012+00:00	P2	29.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:04:42.250012+00:00	P1	31.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:04:42.250012+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-06T17:04:55.450088+00:00	humidity	68.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:04:55.450088+00:00	temperature	33.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:05:46.440950+00:00	P2	29.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:05:46.440950+00:00	P1	30
4853	pms5003	3628	6.559	3.386	2024-03-06T17:05:46.440950+00:00	P0	19.33
4854	DHT22	3628	6.559	3.386	2024-03-06T17:05:59.784358+00:00	humidity	68.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:05:59.784358+00:00	temperature	33.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:06:52.248011+00:00	P2	25.25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:06:52.248011+00:00	P1	30
4853	pms5003	3628	6.559	3.386	2024-03-06T17:06:52.248011+00:00	P0	19.75
4854	DHT22	3628	6.559	3.386	2024-03-06T17:07:05.375455+00:00	humidity	68.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:07:05.375455+00:00	temperature	33.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:07:56.301879+00:00	P2	23.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:07:56.301879+00:00	P1	26.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:07:56.301879+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:08:09.934288+00:00	humidity	68.9
4854	DHT22	3628	6.559	3.386	2024-03-06T17:08:09.934288+00:00	temperature	33.8
4853	pms5003	3628	6.559	3.386	2024-03-06T17:09:01.571653+00:00	P2	21
4853	pms5003	3628	6.559	3.386	2024-03-06T17:09:01.571653+00:00	P1	23
4853	pms5003	3628	6.559	3.386	2024-03-06T17:09:01.571653+00:00	P0	15
4854	DHT22	3628	6.559	3.386	2024-03-06T17:09:15.250516+00:00	humidity	69.6
4854	DHT22	3628	6.559	3.386	2024-03-06T17:09:15.250516+00:00	temperature	33.7
4853	pms5003	3628	6.559	3.386	2024-03-06T17:10:06.687928+00:00	P2	25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:10:06.687928+00:00	P1	25.25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:10:06.687928+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:10:21.028678+00:00	humidity	70
4854	DHT22	3628	6.559	3.386	2024-03-06T17:10:21.028678+00:00	temperature	33.7
4853	pms5003	3628	6.559	3.386	2024-03-06T17:11:12.710070+00:00	P2	24.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:11:12.710070+00:00	P1	27.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:11:12.710070+00:00	P0	16.33
4854	DHT22	3628	6.559	3.386	2024-03-06T17:11:25.938956+00:00	humidity	70.1
4854	DHT22	3628	6.559	3.386	2024-03-06T17:11:25.938956+00:00	temperature	33.7
4853	pms5003	3628	6.559	3.386	2024-03-06T17:12:20.041797+00:00	P2	23.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:12:20.041797+00:00	P1	26.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:12:20.041797+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T17:12:33.131072+00:00	humidity	69.9
4854	DHT22	3628	6.559	3.386	2024-03-06T17:12:33.131072+00:00	temperature	33.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:13:24.479672+00:00	P2	23
4853	pms5003	3628	6.559	3.386	2024-03-06T17:13:24.479672+00:00	P1	29.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:13:24.479672+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:13:37.629356+00:00	humidity	70
4854	DHT22	3628	6.559	3.386	2024-03-06T17:13:37.629356+00:00	temperature	33.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:14:28.978166+00:00	P2	28
4853	pms5003	3628	6.559	3.386	2024-03-06T17:14:28.978166+00:00	P1	32
4853	pms5003	3628	6.559	3.386	2024-03-06T17:14:28.978166+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-06T17:14:42.117843+00:00	humidity	70.2
4854	DHT22	3628	6.559	3.386	2024-03-06T17:14:42.117843+00:00	temperature	33.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:15:32.879867+00:00	P2	25.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:15:32.879867+00:00	P1	25.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:15:32.879867+00:00	P0	18
4853	pms5003	3628	6.559	3.386	2024-03-06T17:18:55.768598+00:00	P2	27.4
4853	pms5003	3628	6.559	3.386	2024-03-06T17:18:55.768598+00:00	P1	30.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:18:55.768598+00:00	P0	19.7
4854	DHT22	3628	6.559	3.386	2024-03-06T17:19:09.007952+00:00	humidity	70.2
4854	DHT22	3628	6.559	3.386	2024-03-06T17:19:09.007952+00:00	temperature	33.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:20:00.259568+00:00	P2	26
4853	pms5003	3628	6.559	3.386	2024-03-06T17:20:00.259568+00:00	P1	31.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:20:00.259568+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:20:13.448498+00:00	humidity	70.2
4854	DHT22	3628	6.559	3.386	2024-03-06T17:20:13.448498+00:00	temperature	33.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:21:04.429283+00:00	P2	33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:21:04.429283+00:00	P1	39
4853	pms5003	3628	6.559	3.386	2024-03-06T17:21:04.429283+00:00	P0	23
4854	DHT22	3628	6.559	3.386	2024-03-06T17:21:17.708085+00:00	humidity	70.2
4854	DHT22	3628	6.559	3.386	2024-03-06T17:21:17.708085+00:00	temperature	33.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:22:09.211822+00:00	P2	27.25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:22:09.211822+00:00	P1	30
4853	pms5003	3628	6.559	3.386	2024-03-06T17:22:09.211822+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-06T17:22:22.495443+00:00	humidity	70.3
4854	DHT22	3628	6.559	3.386	2024-03-06T17:22:22.495443+00:00	temperature	33.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:23:13.859158+00:00	P2	26
4853	pms5003	3628	6.559	3.386	2024-03-06T17:23:13.859158+00:00	P1	32.25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:23:13.859158+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:23:26.997838+00:00	humidity	70.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:23:26.997838+00:00	temperature	33.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:24:18.249888+00:00	P2	26.75
4853	pms5003	3628	6.559	3.386	2024-03-06T17:24:18.249888+00:00	P1	31.75
4853	pms5003	3628	6.559	3.386	2024-03-06T17:24:18.249888+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-06T17:24:31.327178+00:00	humidity	70.6
4854	DHT22	3628	6.559	3.386	2024-03-06T17:24:31.327178+00:00	temperature	33.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:25:22.470071+00:00	P2	28
4853	pms5003	3628	6.559	3.386	2024-03-06T17:25:22.470071+00:00	P1	31.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:25:22.470071+00:00	P0	18.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:25:35.573169+00:00	humidity	70.9
4854	DHT22	3628	6.559	3.386	2024-03-06T17:25:35.573169+00:00	temperature	33.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:26:27.669652+00:00	P2	23.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:26:27.669652+00:00	P1	26.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:26:27.669652+00:00	P0	16
4854	DHT22	3628	6.559	3.386	2024-03-06T17:26:40.868883+00:00	humidity	71
4854	DHT22	3628	6.559	3.386	2024-03-06T17:26:40.868883+00:00	temperature	33.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:27:31.789943+00:00	P2	24
4853	pms5003	3628	6.559	3.386	2024-03-06T17:27:31.789943+00:00	P1	25.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:27:31.789943+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T17:27:44.971144+00:00	humidity	71.1
4854	DHT22	3628	6.559	3.386	2024-03-06T17:27:44.971144+00:00	temperature	33.4
4853	pms5003	3628	6.559	3.386	2024-03-06T17:28:35.829949+00:00	P2	24.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:28:35.829949+00:00	P1	27
4853	pms5003	3628	6.559	3.386	2024-03-06T17:28:35.829949+00:00	P0	17.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:28:48.958730+00:00	humidity	71.3
4854	DHT22	3628	6.559	3.386	2024-03-06T17:28:48.958730+00:00	temperature	33.3
4853	pms5003	3628	6.559	3.386	2024-03-06T17:29:42.779371+00:00	P2	21.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:29:42.779371+00:00	P1	22.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:29:42.779371+00:00	P0	16.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:29:55.857645+00:00	humidity	71.4
4854	DHT22	3628	6.559	3.386	2024-03-06T17:29:55.857645+00:00	temperature	33.3
4853	pms5003	3628	6.559	3.386	2024-03-06T17:30:56.317307+00:00	P2	22
4853	pms5003	3628	6.559	3.386	2024-03-06T17:30:56.317307+00:00	P1	26
4853	pms5003	3628	6.559	3.386	2024-03-06T17:30:56.317307+00:00	P0	17.25
4854	DHT22	3628	6.559	3.386	2024-03-06T17:31:08.952233+00:00	humidity	71.6
4854	DHT22	3628	6.559	3.386	2024-03-06T17:31:08.952233+00:00	temperature	33.3
4853	pms5003	3628	6.559	3.386	2024-03-06T17:31:59.818697+00:00	P2	21.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:31:59.818697+00:00	P1	22.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:31:59.818697+00:00	P0	16.75
4854	DHT22	3628	6.559	3.386	2024-03-06T17:32:13.533238+00:00	humidity	71.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:32:13.533238+00:00	temperature	33.2
4853	pms5003	3628	6.559	3.386	2024-03-06T17:33:12.208351+00:00	P2	21
4853	pms5003	3628	6.559	3.386	2024-03-06T17:33:12.208351+00:00	P1	24.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:33:12.208351+00:00	P0	15
4854	DHT22	3628	6.559	3.386	2024-03-06T17:33:25.830379+00:00	humidity	71.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:33:25.830379+00:00	temperature	33.2
4853	pms5003	3628	6.559	3.386	2024-03-06T17:34:17.705571+00:00	P2	25.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:34:17.705571+00:00	P1	27.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:34:17.705571+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-06T17:34:30.897741+00:00	humidity	72
4854	DHT22	3628	6.559	3.386	2024-03-06T17:34:30.897741+00:00	temperature	33.2
4853	pms5003	3628	6.559	3.386	2024-03-06T17:35:22.013197+00:00	P2	21.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:35:22.013197+00:00	P1	25.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:35:22.013197+00:00	P0	15.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:35:35.637746+00:00	humidity	72.1
4854	DHT22	3628	6.559	3.386	2024-03-06T17:35:35.637746+00:00	temperature	33.2
4853	pms5003	3628	6.559	3.386	2024-03-06T17:36:27.546844+00:00	P2	30.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:36:27.546844+00:00	P1	33.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:36:27.546844+00:00	P0	21
4854	DHT22	3628	6.559	3.386	2024-03-06T17:36:40.739380+00:00	humidity	72.7
4854	DHT22	3628	6.559	3.386	2024-03-06T17:36:40.739380+00:00	temperature	33.1
4853	pms5003	3628	6.559	3.386	2024-03-06T17:37:31.506581+00:00	P2	26.75
4853	pms5003	3628	6.559	3.386	2024-03-06T17:37:31.506581+00:00	P1	28
4853	pms5003	3628	6.559	3.386	2024-03-06T17:37:31.506581+00:00	P0	18.75
4854	DHT22	3628	6.559	3.386	2024-03-06T17:37:44.706348+00:00	humidity	73
4854	DHT22	3628	6.559	3.386	2024-03-06T17:37:44.706348+00:00	temperature	33.1
4853	pms5003	3628	6.559	3.386	2024-03-06T17:38:35.637768+00:00	P2	21.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:38:35.637768+00:00	P1	23.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:38:35.637768+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T17:38:48.838553+00:00	humidity	73
4854	DHT22	3628	6.559	3.386	2024-03-06T17:38:48.838553+00:00	temperature	33.1
4853	pms5003	3628	6.559	3.386	2024-03-06T17:39:40.440932+00:00	P2	23
4853	pms5003	3628	6.559	3.386	2024-03-06T17:39:40.440932+00:00	P1	25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:39:40.440932+00:00	P0	18.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:39:53.567478+00:00	humidity	73.1
4854	DHT22	3628	6.559	3.386	2024-03-06T17:39:53.567478+00:00	temperature	33.1
4853	pms5003	3628	6.559	3.386	2024-03-06T17:40:44.996538+00:00	P2	24.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:40:44.996538+00:00	P1	28.4
4853	pms5003	3628	6.559	3.386	2024-03-06T17:40:44.996538+00:00	P0	18.4
4854	DHT22	3628	6.559	3.386	2024-03-06T17:40:58.077038+00:00	humidity	73.6
4854	DHT22	3628	6.559	3.386	2024-03-06T17:40:58.077038+00:00	temperature	33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:41:48.974181+00:00	P2	25.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:41:48.974181+00:00	P1	26.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:41:48.974181+00:00	P0	17.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:42:02.307802+00:00	humidity	73.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:42:02.307802+00:00	temperature	33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:42:53.397270+00:00	P2	27.25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:42:53.397270+00:00	P1	28.25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:42:53.397270+00:00	P0	19.75
4854	DHT22	3628	6.559	3.386	2024-03-06T17:43:06.568785+00:00	humidity	74.1
4854	DHT22	3628	6.559	3.386	2024-03-06T17:43:06.568785+00:00	temperature	32.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:43:57.488339+00:00	P2	27.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:43:57.488339+00:00	P1	28.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:43:57.488339+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-06T17:44:10.767475+00:00	humidity	74.2
4854	DHT22	3628	6.559	3.386	2024-03-06T17:44:10.767475+00:00	temperature	32.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:45:01.549387+00:00	P2	26
4853	pms5003	3628	6.559	3.386	2024-03-06T17:45:01.549387+00:00	P1	28
4853	pms5003	3628	6.559	3.386	2024-03-06T17:45:01.549387+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-06T17:45:14.758406+00:00	humidity	74.1
4854	DHT22	3628	6.559	3.386	2024-03-06T17:45:14.758406+00:00	temperature	32.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:46:05.880963+00:00	P2	24
4853	pms5003	3628	6.559	3.386	2024-03-06T17:46:05.880963+00:00	P1	24.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:46:05.880963+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:46:18.965628+00:00	humidity	74.4
4854	DHT22	3628	6.559	3.386	2024-03-06T17:46:18.965628+00:00	temperature	32.9
4853	pms5003	3628	6.559	3.386	2024-03-06T17:47:09.688080+00:00	P2	22.75
4853	pms5003	3628	6.559	3.386	2024-03-06T17:47:09.688080+00:00	P1	25.25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:47:09.688080+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T17:47:22.946967+00:00	humidity	74.4
4854	DHT22	3628	6.559	3.386	2024-03-06T17:47:22.946967+00:00	temperature	32.8
4853	pms5003	3628	6.559	3.386	2024-03-06T17:48:14.168321+00:00	P2	24.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:48:14.168321+00:00	P1	28.5
4853	pms5003	3628	6.559	3.386	2024-03-06T17:48:14.168321+00:00	P0	19.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:48:27.330295+00:00	humidity	74.5
4854	DHT22	3628	6.559	3.386	2024-03-06T17:48:27.330295+00:00	temperature	32.8
4853	pms5003	3628	6.559	3.386	2024-03-06T17:49:18.538195+00:00	P2	22.75
4853	pms5003	3628	6.559	3.386	2024-03-06T17:49:18.538195+00:00	P1	28
4853	pms5003	3628	6.559	3.386	2024-03-06T17:49:18.538195+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:49:31.747582+00:00	humidity	74.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:49:31.747582+00:00	temperature	32.7
4853	pms5003	3628	6.559	3.386	2024-03-06T17:50:22.526831+00:00	P2	23
4853	pms5003	3628	6.559	3.386	2024-03-06T17:50:22.526831+00:00	P1	25.33
4853	pms5003	3628	6.559	3.386	2024-03-06T17:50:22.526831+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T17:50:35.773772+00:00	humidity	75.1
4854	DHT22	3628	6.559	3.386	2024-03-06T17:50:35.773772+00:00	temperature	32.7
4853	pms5003	3628	6.559	3.386	2024-03-06T17:51:27.668770+00:00	P2	25.4
4853	pms5003	3628	6.559	3.386	2024-03-06T17:51:27.668770+00:00	P1	29.4
4853	pms5003	3628	6.559	3.386	2024-03-06T17:51:27.668770+00:00	P0	18.4
4854	DHT22	3628	6.559	3.386	2024-03-06T17:51:40.928235+00:00	humidity	75.3
4854	DHT22	3628	6.559	3.386	2024-03-06T17:51:40.928235+00:00	temperature	32.7
4853	pms5003	3628	6.559	3.386	2024-03-06T17:52:42.388038+00:00	P2	26.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:52:42.388038+00:00	P1	27.67
4853	pms5003	3628	6.559	3.386	2024-03-06T17:52:42.388038+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:52:55.649808+00:00	humidity	75.4
4854	DHT22	3628	6.559	3.386	2024-03-06T17:52:55.649808+00:00	temperature	32.7
4853	pms5003	3628	6.559	3.386	2024-03-06T17:53:46.748920+00:00	P2	28
4853	pms5003	3628	6.559	3.386	2024-03-06T17:53:46.748920+00:00	P1	31
4853	pms5003	3628	6.559	3.386	2024-03-06T17:53:46.748920+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-06T17:53:59.947103+00:00	humidity	75.7
4854	DHT22	3628	6.559	3.386	2024-03-06T17:53:59.947103+00:00	temperature	32.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:55:01.138052+00:00	P2	25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:55:01.138052+00:00	P1	25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:55:01.138052+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T17:55:14.455664+00:00	humidity	75.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:55:14.455664+00:00	temperature	32.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:56:05.999355+00:00	P2	23
4853	pms5003	3628	6.559	3.386	2024-03-06T17:56:05.999355+00:00	P1	25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:56:05.999355+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T17:56:19.227990+00:00	humidity	75.9
4854	DHT22	3628	6.559	3.386	2024-03-06T17:56:19.227990+00:00	temperature	32.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:57:13.378398+00:00	P2	24
4853	pms5003	3628	6.559	3.386	2024-03-06T17:57:13.378398+00:00	P1	28.25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:57:13.378398+00:00	P0	16
4854	DHT22	3628	6.559	3.386	2024-03-06T17:57:26.815275+00:00	humidity	75.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:57:26.815275+00:00	temperature	32.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:58:18.109978+00:00	P2	25
4853	pms5003	3628	6.559	3.386	2024-03-06T17:58:18.109978+00:00	P1	28
4853	pms5003	3628	6.559	3.386	2024-03-06T17:58:18.109978+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T17:58:31.269715+00:00	humidity	75.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:58:31.269715+00:00	temperature	32.6
4853	pms5003	3628	6.559	3.386	2024-03-06T17:59:22.020728+00:00	P2	27
4853	pms5003	3628	6.559	3.386	2024-03-06T17:59:22.020728+00:00	P1	31
4853	pms5003	3628	6.559	3.386	2024-03-06T17:59:22.020728+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-06T17:59:35.210852+00:00	humidity	75.8
4854	DHT22	3628	6.559	3.386	2024-03-06T17:59:35.210852+00:00	temperature	32.6
4853	pms5003	3628	6.559	3.386	2024-03-06T18:00:26.062428+00:00	P2	28
4853	pms5003	3628	6.559	3.386	2024-03-06T18:00:26.062428+00:00	P1	28
4853	pms5003	3628	6.559	3.386	2024-03-06T18:00:26.062428+00:00	P0	20
4854	DHT22	3628	6.559	3.386	2024-03-06T18:00:39.387085+00:00	humidity	75.8
4854	DHT22	3628	6.559	3.386	2024-03-06T18:00:39.387085+00:00	temperature	32.6
4853	pms5003	3628	6.559	3.386	2024-03-06T18:01:30.853327+00:00	P2	27
4853	pms5003	3628	6.559	3.386	2024-03-06T18:01:30.853327+00:00	P1	27
4853	pms5003	3628	6.559	3.386	2024-03-06T18:01:30.853327+00:00	P0	19
4854	DHT22	3628	6.559	3.386	2024-03-06T18:01:45.483419+00:00	humidity	75.8
4854	DHT22	3628	6.559	3.386	2024-03-06T18:01:45.483419+00:00	temperature	32.6
4853	pms5003	3628	6.559	3.386	2024-03-06T18:02:37.457882+00:00	P2	26
4853	pms5003	3628	6.559	3.386	2024-03-06T18:02:37.457882+00:00	P1	27.4
4853	pms5003	3628	6.559	3.386	2024-03-06T18:02:37.457882+00:00	P0	17
4854	DHT22	3628	6.559	3.386	2024-03-06T18:02:50.723227+00:00	humidity	76.1
4854	DHT22	3628	6.559	3.386	2024-03-06T18:02:50.723227+00:00	temperature	32.5
4853	pms5003	3628	6.559	3.386	2024-03-06T18:03:41.693359+00:00	P2	23
4853	pms5003	3628	6.559	3.386	2024-03-06T18:03:41.693359+00:00	P1	26
4853	pms5003	3628	6.559	3.386	2024-03-06T18:03:41.693359+00:00	P0	17.33
4854	DHT22	3628	6.559	3.386	2024-03-06T18:03:54.907941+00:00	humidity	76.1
4854	DHT22	3628	6.559	3.386	2024-03-06T18:03:54.907941+00:00	temperature	32.6
4857	pms5003	3630	6.54	3.297	2024-03-06T18:04:16.133370+00:00	P2	12.5
4857	pms5003	3630	6.54	3.297	2024-03-06T18:04:16.133370+00:00	P1	14.6
4857	pms5003	3630	6.54	3.297	2024-03-06T18:04:16.133370+00:00	P0	9
4858	DHT22	3630	6.54	3.297	2024-03-06T18:04:29.582282+00:00	humidity	82.8
4858	DHT22	3630	6.54	3.297	2024-03-06T18:04:29.582282+00:00	temperature	31.4
4853	pms5003	3628	6.559	3.386	2024-03-06T18:04:46.343379+00:00	P2	24
4853	pms5003	3628	6.559	3.386	2024-03-06T18:04:46.343379+00:00	P1	27
4853	pms5003	3628	6.559	3.386	2024-03-06T18:04:46.343379+00:00	P0	16.5
4854	DHT22	3628	6.559	3.386	2024-03-06T18:04:59.614425+00:00	humidity	76.2
4854	DHT22	3628	6.559	3.386	2024-03-06T18:04:59.614425+00:00	temperature	32.5
4857	pms5003	3630	6.54	3.297	2024-03-06T18:05:20.953628+00:00	P2	10.33
4857	pms5003	3630	6.54	3.297	2024-03-06T18:05:20.953628+00:00	P1	13.67
4857	pms5003	3630	6.54	3.297	2024-03-06T18:05:20.953628+00:00	P0	6.33
4858	DHT22	3630	6.54	3.297	2024-03-06T18:05:34.401990+00:00	humidity	82.8
4858	DHT22	3630	6.54	3.297	2024-03-06T18:05:34.401990+00:00	temperature	31.6
4853	pms5003	3628	6.559	3.386	2024-03-06T18:05:50.653376+00:00	P2	22.6
4853	pms5003	3628	6.559	3.386	2024-03-06T18:05:50.653376+00:00	P1	24
4853	pms5003	3628	6.559	3.386	2024-03-06T18:05:50.653376+00:00	P0	18
4854	DHT22	3628	6.559	3.386	2024-03-06T18:06:04.236179+00:00	humidity	76.4
4854	DHT22	3628	6.559	3.386	2024-03-06T18:06:04.236179+00:00	temperature	32.5
4853	pms5003	3628	6.559	3.386	2024-03-06T18:06:55.656126+00:00	P2	25
4853	pms5003	3628	6.559	3.386	2024-03-06T18:06:55.656126+00:00	P1	27.4
